"Inc_ID","UOF","Date","Beat","Cad","Inc_RD","longitude","latitude","Incident_ID","Force_Type","Force_Type_Level"
7450,"13F-0593","9/1/2013",21,937,"13-044632",-122.2095299,37.7976845,7450,22,4
7451,"13F-0582","9/1/2013",20,534,"13-044730",-122.230222,37.781548,7451,22,4
7451,"13F-0582","9/1/2013",20,534,"13-044730",-122.230222,37.781548,7451,22,4
7452,"13F-0589","9/1/2013",33,505,"13-020774",-122.173562,37.742641,7452,22,4
7452,"13F-0589","9/1/2013",33,505,"13-020774",-122.173562,37.742641,7452,22,4
7452,"13F-0589","9/1/2013",33,505,"13-020774",-122.173562,37.742641,7452,22,4
7452,"13F-0589","9/1/2013",33,505,"13-020774",-122.173562,37.742641,7452,22,4
7453,"13F-0591","9/1/2013",4,833,"13-044775",-122.2702579,37.8068304,7453,"26-16",4
7454,"13F-0590","9/2/2013",35,56,"13-044796",-122.155117,37.7535295,7454,22,4
7454,"13F-0590","9/2/2013",35,56,"13-044796",-122.155117,37.7535295,7454,22,4
7455,"13F-0581","9/2/2013",19,129,"13-044258",-122.2380345,37.7838941,7455,22,4
7455,"13F-0581","9/2/2013",19,129,"13-044258",-122.2380345,37.7838941,7455,22,4
7456,"13F-0621","9/2/2013",11,368,"13-044860",-122.262106,37.841215,7456,22,4
7457,"13F-0597","9/4/2013",14,240,"13-045212",-122.2711137,37.8043637,7457,22,4
7458,"13F-0677","9/4/2013",30,308,"13-045223",-122.1892699,37.7627787,7458,22,4
7458,"13F-0677","9/4/2013",30,308,"13-045223",-122.1892699,37.7627787,7458,22,4
7459,"13F-0598","9/4/2013",30,627,"13-045283",-122.1756647,37.7632881,7459,22,4
7459,"13F-0598","9/4/2013",30,627,"13-045283",-122.1756647,37.7632881,7459,22,4
7460,"13F-0606","9/4/2013",34,963,"13-045333",-122.1725366,37.7472129,7460,"26-16",4
7460,"13F-0606","9/4/2013",34,963,"13-045333",-122.1725366,37.7472129,7460,"26-16",4
7461,"13F-0602","9/5/2013",26,417,"13-045453",-122.2007334,37.7568215,7461,22,4
7462,"13F-0605","9/5/2013",32,1085,"13-045534",-122.1496518,37.7413193,7462,22,4
7462,"13F-0605","9/5/2013",32,1085,"13-045534",-122.1496518,37.7413193,7462,22,4
7462,"13F-0605","9/5/2013",32,1085,"13-045534",-122.1496518,37.7413193,7462,22,4
7463,"13F-0648","9/6/2013",8,12,"13-045552",-122.2629995,37.8258609,7463,22,4
7463,"13F-0648","9/6/2013",8,12,"13-045552",-122.2629995,37.8258609,7463,22,4
7464,"13F-0622","9/6/2013",15,42,"13-045555",-122.2711137,37.8043637,7464,25,4
7465,"13F-0629","9/6/2013",32,59,"13-045554",-122.1558271,37.7460942,7465,22,4
7465,"13F-0629","9/6/2013",32,59,"13-045554",-122.1558271,37.7460942,7465,22,4
7466,"13F-0611","9/6/2013",16,525,"13-045632",-122.223667,37.800329,7466,22,4
7466,"13F-0611","9/6/2013",16,525,"13-045632",-122.223667,37.800329,7466,22,4
7466,"13F-0611","9/6/2013",16,525,"13-045632",-122.223667,37.800329,7466,22,4
7467,"13F-0647","9/6/2013",24,1147,"13-044937",-122.203292,37.794431,7467,22,4
7468,"13F-0609","9/7/2013",27,718,"13-045834",-122.2003702,37.7719187,7468,"26-16",4
7469,"13F-0603","9/8/2013",5,795,"13-046006",-122.27948,37.81321,7469,22,4
7470,"13F-0624","9/8/2013",35,932,"13-046020",-122.168099,37.7600348,7470,22,4
7470,"13F-0624","9/8/2013",35,932,"13-046020",-122.168099,37.7600348,7470,22,4
7470,"13F-0624","9/8/2013",35,932,"13-046020",-122.168099,37.7600348,7470,22,4
7471,"13F-0604","9/9/2013",20,17,"13-046035",-122.2290462,37.7793525,7471,22,4
7472,"13F-0620","9/9/2013",25,807,"13-044632",-122.187749,37.790241,7472,22,4
7473,"13F-0627","9/9/2013",27,83,"13-046048",-122.209109,37.772498,7473,22,4
7474,"13F-0592","9/10/2013",27,159,"13-046242",-122.202159,37.775265,7474,11,3
7475,"13F-0610","9/10/2013",34,538,"13-046333",-122.175379,37.7510996,7475,"26-16",4
7476,"13F-0618","9/11/2013",20,18,"13-046454",-122.2327992,37.7812009,7476,22,4
7476,"13F-0618","9/11/2013",20,18,"13-046454",-122.2327992,37.7812009,7476,22,4
7477,"13F-0608","9/11/2013",5,686,"13-046581",-122.2770058,37.8139225,7477,25,4
7477,"13F-0608","9/11/2013",5,686,"13-046581",-122.2770058,37.8139225,7477,25,4
7478,"13F-0630","9/12/2013",31,1193,"13-046840",-122.1906793,37.7318225,7478,22,4
7478,"13F-0630","9/12/2013",31,1193,"13-046840",-122.1906793,37.7318225,7478,22,4
7478,"13F-0630","9/12/2013",31,1193,"13-046840",-122.1906793,37.7318225,7478,22,4
7478,"13F-0630","9/12/2013",31,1193,"13-046840",-122.1906793,37.7318225,7478,22,4
7479,"13F-0628","9/13/2013",34,222,"13-046882",-122.1635165,37.7491203,7479,22,4
7479,"13F-0628","9/13/2013",34,222,"13-046882",-122.1635165,37.7491203,7479,22,4
7480,"13F-0631","9/13/2013",2,354,"13-038961",-122.2951778,37.8048958,7480,22,4
7481,"13F-0623","9/13/2013","",384,"13-046905",-122.24742,37.7620069,7481,22,4
7481,"13F-0623","9/13/2013","",384,"13-046905",-122.24742,37.7620069,7481,22,4
7482,"13F-0633","9/13/2013",3,706,"13-046966",-122.278219,37.8044959,7482,22,4
7482,"13F-0633","9/13/2013",3,706,"13-046966",-122.278219,37.8044959,7482,22,4
7482,"13F-0633","9/13/2013",3,706,"13-046966",-122.278219,37.8044959,7482,22,4
7483,"13F-0612","9/13/2013",4,859,"13-028283",-122.2634638,37.8087759,7483,22,4
7484,"13F-0632","9/13/2013",30,856,"13-046787",-122.171644,37.7692783,7484,22,4
7484,"13F-0632","9/13/2013",30,856,"13-046787",-122.171644,37.7692783,7484,22,4
7484,"13F-0632","9/13/2013",30,856,"13-046787",-122.171644,37.7692783,7484,22,4
7484,"13F-0632","9/13/2013",30,856,"13-046787",-122.171644,37.7692783,7484,22,4
7484,"13F-0632","9/13/2013",30,856,"13-046787",-122.171644,37.7692783,7484,22,4
7485,"13F-0634","9/14/2013",8,23,"13-045811",-122.2688788,37.813677,7485,22,4
7485,"13F-0634","9/14/2013",8,23,"13-045811",-122.2688788,37.813677,7485,22,4
7486,"13F-0595","9/14/2013",35,49,"13-047035",-122.1613692,37.7556121,7486,16,3
7486,"13F-0595","9/14/2013",35,49,"13-047035",-122.1613692,37.7556121,7486,22,4
7486,"13F-0595","9/14/2013",35,49,"13-047035",-122.1613692,37.7556121,7486,22,4
7487,"13F-0614","9/14/2013",2,893,"13-047185",-122.289286,37.8051919,7487,22,4
7488,"13F-0619","9/14/2013",19,886,"13-047184",-122.2487873,37.7914264,7488,22,4
7488,"13F-0619","9/14/2013",19,886,"13-047184",-122.2487873,37.7914264,7488,22,4
7488,"13F-0619","9/14/2013",19,886,"13-047184",-122.2487873,37.7914264,7488,22,4
7489,"13F-0613","9/14/2013",19,886,"13-047184",-122.2487262,37.7927465,7489,22,4
7489,"13F-0613","9/14/2013",19,886,"13-047184",-122.2487262,37.7927465,7489,22,4
7489,"13F-0613","9/14/2013",19,886,"13-047184",-122.2487262,37.7927465,7489,22,4
7489,"13F-0613","9/14/2013",19,886,"13-047184",-122.2487262,37.7927465,7489,22,4
7490,"13F-0625","9/15/2013",28,719,"13-047254",-122.189877,37.785399,7490,22,4
7490,"13F-0625","9/15/2013",28,719,"13-047254",-122.189877,37.785399,7490,22,4
7490,"13F-0625","9/15/2013",28,719,"13-047254",-122.189877,37.785399,7490,22,4
7491,"13F-0615","9/15/2013",4,850,"13-044994",-122.2714068,37.8092076,7491,22,4
7491,"13F-0615","9/15/2013",4,850,"13-044994",-122.2714068,37.8092076,7491,22,4
7492,"13F-0626","9/15/2013",34,865,"13-047338",-122.1682358,37.7473011,7492,22,4
7492,"13F-0626","9/15/2013",34,865,"13-047338",-122.1682358,37.7473011,7492,22,4
7493,"13F-0616","9/15/2013",8,884,"13-047339",-122.2593032,37.8281401,7493,22,4
7494,"13F-0596","9/16/2013",14,17,"13-047365",-122.2711137,37.8043637,7494,25,4
7494,"13F-0596","9/16/2013",14,17,"13-047365",-122.2711137,37.8043637,7494,25,4
7494,"13F-0596","9/16/2013",14,17,"13-047365",-122.2711137,37.8043637,7494,25,4
7495,"13F-0635","9/16/2013",33,71,"13-047372",-122.1732243,37.7466856,7495,22,4
7495,"13F-0635","9/16/2013",33,71,"13-047372",-122.1732243,37.7466856,7495,22,4
7496,"13F-0639","9/16/2013",23,311,"13-047418",-122.244678,37.7929727,7496,22,4
7496,"13F-0639","9/16/2013",23,311,"13-047418",-122.244678,37.7929727,7496,22,4
7497,"13F-0617","9/16/2013",14,603,"13-047494",-122.2514609,37.810843,7497,22,4
7497,"13F-0617","9/16/2013",14,603,"13-047494",-122.2514609,37.810843,7497,22,4
7498,"13F-0649","9/17/2013",17,315,"13-047637",-122.247052,37.794606,7498,22,4
7499,"13F-0697","9/17/2013",27,839,"13-046478",-122.213926,37.7719889,7499,22,4
7500,"13F-0636","9/18/2013",4,837,"13-047973",-122.2485258,37.8388987,7500,25,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7501,"13F-0646","9/18/2013",31,248,"13-047866",-122.184296,37.737747,7501,22,4
7502,"13F-0638","9/18/2013",8,552,"13-047932",-122.2620286,37.8236213,7502,22,4
7502,"13F-0638","9/18/2013",8,552,"13-047932",-122.2620286,37.8236213,7502,22,4
7502,"13F-0638","9/18/2013",8,552,"13-047932",-122.2620286,37.8236213,7502,22,4
7502,"13F-0638","9/18/2013",8,552,"13-047932",-122.2620286,37.8236213,7502,22,4
7503,"13F-0704","9/18/2013",23,832,"13-047952",-122.2220847,37.7668979,7503,22,4
7504,"13F-0698","9/18/2013",27,832,"13-047971",-122.206341,37.779884,7504,22,4
7505,"13F-0637","9/19/2013",4,1109,"13-048221",-122.2686464,37.8083534,7505,"26-16",4
7506,"13F-0705","9/20/2013",20,15,"13-053654",-122.2290462,37.7793525,7506,22,4
7507,"13F-0653","9/20/2013",35,78,"13-048250",-122.167585,37.7563308,7507,22,4
7507,"13F-0653","9/20/2013",35,78,"13-048250",-122.167585,37.7563308,7507,22,4
7508,"13F-0656","9/21/2013",27,250,"13-048470",-122.196522,37.770491,7508,22,4
7509,"13F-0644","9/21/2013",22,611,"13-048528",-122.197188,37.797053,7509,22,4
7509,"13F-0644","9/21/2013",22,611,"13-048528",-122.197188,37.797053,7509,22,4
7509,"13F-0644","9/21/2013",22,611,"13-048528",-122.197188,37.797053,7509,22,4
7509,"13F-0644","9/21/2013",22,611,"13-048528",-122.197188,37.797053,7509,22,4
7510,"13F-0650","9/21/2013",33,832,"13-048564",-122.1865319,37.7505948,7510,22,4
7510,"13F-0650","9/21/2013",33,832,"13-048564",-122.1865319,37.7505948,7510,22,4
7510,"13F-0650","9/21/2013",33,832,"13-048564",-122.1865319,37.7505948,7510,22,4
7511,"13F-0645","9/22/2013",17,390,"13-048666",-122.2518585,37.7997228,7511,22,4
7511,"13F-0645","9/22/2013",17,390,"13-048666",-122.2518585,37.7997228,7511,22,4
7512,"13F-0641","9/22/2013",33,759,"13-047721",-122.1789243,37.7495713,7512,16,3
7512,"13F-0641","9/22/2013",33,759,"13-047721",-122.1789243,37.7495713,7512,11,3
7513,"13F-0654","9/22/2013",33,896,"13-048737",-122.1729961,37.7478659,7513,22,4
7514,"13F-0640","9/22/2013",32,1020,"13-048751",-122.167081,37.741637,7514,"15-16",2
7515,"13F-0666","9/23/2013",30,424,"13-048861",-122.1653102,37.7633998,7515,22,4
7516,"13F-0655","9/23/2013",32,951,"13-048539",-122.1700999,37.7442852,7516,22,4
7516,"13F-0655","9/23/2013",32,951,"13-048539",-122.1700999,37.7442852,7516,22,4
7517,"13F-0668","9/23/2013",30,1099,"13-048954",-122.1790334,37.7680598,7517,22,4
7517,"13F-0668","9/23/2013",30,1099,"13-048954",-122.1790334,37.7680598,7517,22,4
7518,"13F-0658","9/27/2013",18,780,"13-049268",-122.2318971,37.7959842,7518,22,4
7518,"13F-0658","9/27/2013",18,780,"13-049268",-122.2318971,37.7959842,7518,22,4
7518,"13F-0658","9/27/2013",18,780,"13-049268",-122.2318971,37.7959842,7518,22,4
7519,"13F-0662","9/28/2013",35,89,"13-049713",-122.138841,37.74749,7519,22,4
7520,"13F-0665","9/28/2013",32,505,"13-047130",-122.166671,37.757845,7520,22,4
7521,"13F-0681","9/28/2013",35,888,"13-048723",-122.160963,37.755414,7521,22,4
7521,"13F-0681","9/28/2013",35,888,"13-048723",-122.160963,37.755414,7521,22,4
7522,"13F-0670","9/28/2013","",894,"13-047130",-122.2866627,37.8433525,7522,22,4
7522,"13F-0670","9/28/2013","",894,"13-047130",-122.2866627,37.8433525,7522,22,4
7523,"13F-0657","9/28/2013",21,887,"13-049600",-122.2711137,37.8043637,7523,22,4
7524,"13F-0663","9/28/2013",25,988,"13-049842",-122.178626,37.790152,7524,22,4
7524,"13F-0663","9/28/2013",25,988,"13-049842",-122.178626,37.790152,7524,22,4
7525,"13F-0685","9/29/2013",26,387,"13-049931",-122.1976157,37.7596641,7525,22,4
7526,"13F-0651","9/29/2013",23,741,"13-049892",-122.213297,37.7757305,7526,11,3
7527,"13F-0688","9/29/2013",27,979,"13-049729",-122.198043,37.7710727,7527,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7528,"13F-0652","9/30/2013",19,25,"13-050023",-122.2713981,37.8052407,7528,22,4
7529,"13F-0661","9/30/2013",27,843,"13-050161",-122.201528,37.775296,7529,22,4
7529,"13F-0661","9/30/2013",27,843,"13-050161",-122.201528,37.775296,7529,22,4
7529,"13F-0661","9/30/2013",27,843,"13-050161",-122.201528,37.775296,7529,22,4
7529,"13F-0661","9/30/2013",27,843,"13-050161",-122.201528,37.775296,7529,22,4
7530,"13F-0669","10/1/2013",29,655,"13-050328",-122.1727181,37.76978,7530,22,4
7530,"13F-0669","10/1/2013",29,655,"13-050328",-122.1727181,37.76978,7530,22,4
7530,"13F-0669","10/1/2013",29,655,"13-050328",-122.1727181,37.76978,7530,22,4
7531,"13F-0664","10/1/2013",31,575,"13-050316",-122.187925,37.737759,7531,22,4
7532,"13F-0687","10/2/2013",27,1007,"13-050584",-122.2079249,37.7706526,7532,22,4
7533,"13F-0667","10/2/2013",30,1081,"13-050540",-122.1769423,37.7591279,7533,22,4
7533,"13F-0667","10/2/2013",30,1081,"13-050540",-122.1769423,37.7591279,7533,22,4
7534,"13F-0672","10/2/2013",25,1182,"13-050622",-122.1975624,37.795366,7534,22,4
7534,"13F-0672","10/2/2013",25,1182,"13-050622",-122.1975624,37.795366,7534,22,4
7535,"13F-0702","10/3/2013",27,915,"13-050763",-122.189484,37.770122,7535,22,4
7535,"13F-0702","10/3/2013",27,915,"13-050763",-122.189484,37.770122,7535,22,4
7535,"13F-0702","10/3/2013",27,915,"13-050763",-122.189484,37.770122,7535,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7536,"13F-0675","10/3/2013",31,970,"13-050478",-122.1981952,37.7348456,7536,22,4
7537,"13F-0671","10/4/2013",18,151,"13-050823",-122.226626,37.796253,7537,22,4
7538,"13F-0679","10/4/2013",26,1016,"13-050958",-122.1973403,37.7538703,7538,25,4
7539,"13F-0660","10/4/2013",26,791,"13-050924",-122.2026093,37.7502681,7539,11,3
7540,"13F-0682","10/5/2013",25,105,"13-051013",-122.1969685,37.7903277,7540,22,4
7540,"13F-0682","10/5/2013",25,105,"13-051013",-122.1969685,37.7903277,7540,22,4
7541,"13F-0678","10/5/2013",32,428,"13-051065",-122.156741,37.7444289,7541,"26-16",4
7542,"13F-0745","10/5/2013",34,689,"13-051129",-122.170941,37.752833,7542,25,4
7542,"13F-0745","10/5/2013",34,689,"13-051129",-122.170941,37.752833,7542,"26-16",4
7543,"13F-0659","10/5/2013",33,898,"13-051154",-122.1884107,37.7619258,7543,22,4
7543,"13F-0659","10/5/2013",33,898,"13-051154",-122.1884107,37.7619258,7543,11,3
7544,"13F-0676","10/5/2013",30,940,"13-051182",-122.168295,37.767696,7544,22,4
7545,"13F-0674","10/6/2013",26,132,"13-051192",-122.212827,37.766726,7545,22,4
7545,"13F-0674","10/6/2013",26,132,"13-051192",-122.212827,37.766726,7545,22,4
7545,"13F-0674","10/6/2013",26,132,"13-051192",-122.212827,37.766726,7545,22,4
7545,"13F-0674","10/6/2013",26,132,"13-051192",-122.212827,37.766726,7545,22,4
7546,"13F-0680","10/7/2013",30,735,"13-051444",-122.1795823,37.7680635,7546,22,4
7546,"13F-0680","10/7/2013",30,735,"13-051444",-122.1795823,37.7680635,7546,22,4
7546,"13F-0680","10/7/2013",30,735,"13-051444",-122.1795823,37.7680635,7546,22,4
7546,"13F-0680","10/7/2013",30,735,"13-051444",-122.1795823,37.7680635,7546,22,4
7547,"13F-0673","10/8/2013","",465,"13-051613",-122.1827404,37.7059124,7547,14,2
7548,"13F-0686","10/8/2013",21,782,"13-051643",-122.22536,37.796626,7548,22,4
7548,"13F-0686","10/8/2013",21,782,"13-051643",-122.22536,37.796626,7548,22,4
7548,"13F-0686","10/8/2013",21,782,"13-051643",-122.22536,37.796626,7548,22,4
7549,"13F-0683","10/8/2013",16,925,"13-051673",-122.22376,37.8021699,7549,22,4
7549,"13F-0683","10/8/2013",16,925,"13-051673",-122.22376,37.8021699,7549,22,4
7549,"13F-0683","10/8/2013",16,925,"13-051673",-122.22376,37.8021699,7549,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7550,"13F-0693","10/11/2013",32,696,"13-052189",-122.152034,37.744031,7550,22,4
7551,"13F-0684","10/12/2013",27,1033,"13-052246",-122.205631,37.7798,7551,22,4
7551,"13F-0684","10/12/2013",27,1033,"13-052246",-122.205631,37.7798,7551,14,2
7551,"13F-0684","10/12/2013",27,1033,"13-052246",-122.205631,37.7798,7551,22,4
7552,"13F-0691","10/12/2013",27,977,"13-052409",-122.20045,37.773122,7552,22,4
7552,"13F-0691","10/12/2013",27,977,"13-052409",-122.20045,37.773122,7552,22,4
7552,"13F-0691","10/12/2013",27,977,"13-052409",-122.20045,37.773122,7552,22,4
7552,"13F-0691","10/12/2013",27,977,"13-052409",-122.20045,37.773122,7552,22,4
7553,"13F-0689","10/14/2013",30,67,"13-052483",-122.2711137,37.8043637,7553,22,4
7553,"13F-0689","10/14/2013",30,67,"13-052483",-122.2711137,37.8043637,7553,22,4
7554,"13F-0703","10/14/2013",32,363,"13-052551",-122.1711659,37.7443806,7554,22,4
7555,"13F-0694","10/14/2013",30,1023,"13-052719",-122.181629,37.766022,7555,22,4
7555,"13F-0694","10/14/2013",30,1023,"13-052719",-122.181629,37.766022,7555,22,4
7555,"13F-0694","10/14/2013",30,1023,"13-052719",-122.181629,37.766022,7555,22,4
7556,"13F-0690","10/15/2013",32,125,"13-052739",-122.15074,37.745303,7556,22,4
7557,"13F-0692","10/15/2013",30,701,"13-052852",-122.1834278,37.7714829,7557,22,4
7557,"13F-0692","10/15/2013",30,701,"13-052852",-122.1834278,37.7714829,7557,22,4
7558,"13F-0743","10/15/2013",18,774,"13-052706",-122.235599,37.7904161,7558,22,4
7558,"13F-0743","10/15/2013",18,774,"13-052706",-122.235599,37.7904161,7558,22,4
7558,"13F-0743","10/15/2013",18,774,"13-052706",-122.235599,37.7904161,7558,22,4
7559,"13F-0701","10/15/2013",27,970,"13-052890",-122.1916717,37.7646498,7559,22,4
7560,"13F-0706","10/15/2013",7,1108,"13-052905",-122.2782805,37.8263697,7560,22,4
7561,"13F-0700","10/16/2013",2,238,"13-052958",-122.2843108,37.8050311,7561,22,4
7562,"13F-0711","10/16/2013",25,526,"13-053036",-122.1947856,37.7872958,7562,22,4
7562,"13F-0711","10/16/2013",25,526,"13-053036",-122.1947856,37.7872958,7562,22,4
7563,"13F-0721","10/16/2013",25,671,"13-053053",-122.1630171,37.7591381,7563,22,4
7564,"13F-0716","10/16/2013",28,669,"13-053058",-122.195378,37.775036,7564,22,4
7564,"13F-0716","10/16/2013",28,669,"13-053058",-122.195378,37.775036,7564,22,4
7565,"13F-0699","10/16/2013",7,871,"13-053106",-122.276947,37.816681,7565,23,4
7565,"13F-0699","10/16/2013",7,871,"13-053106",-122.276947,37.816681,7565,23,4
7566,"13F-0695","10/17/2013",6,98,"13-052498",-122.2713088,37.8182174,7566,11,3
7567,"13F-0712","10/17/2013",27,711,"13-053291",-122.2027337,37.7707603,7567,22,4
7567,"13F-0712","10/17/2013",27,711,"13-053291",-122.2027337,37.7707603,7567,22,4
7567,"13F-0712","10/17/2013",27,711,"13-053291",-122.2027337,37.7707603,7567,22,4
7568,"13F-0708","10/17/2013",34,1101,"13-053344",-122.1700702,37.7525887,7568,22,4
7569,"13F-0710","10/18/2013",3,1082,"13-053341",-122.2711137,37.8043637,7569,"26-16",4
7570,"13F-0726","10/18/2013",30,1022,"13-053507",-122.178454,37.7617222,7570,22,4
7570,"13F-0726","10/18/2013",30,1022,"13-053507",-122.178454,37.7617222,7570,22,4
7571,"13F-0696","10/19/2013",8,93,"13-053537",-122.2652678,37.8120026,7571,11,3
7572,"13F-0709","10/19/2013",7,358,"13-053579",-122.2738979,37.8127775,7572,"26-16",4
7572,"13F-0709","10/19/2013",7,358,"13-053579",-122.2738979,37.8127775,7572,"26-16",4
7573,"13F-0707","10/19/2013",1,738,"13-053636",-122.2699363,37.7925552,7573,22,4
7574,"13F-0727","10/19/2013",23,778,"13-053645",-122.2711137,37.8043637,7574,22,4
7575,"13F-0714","10/19/2013",25,862,"13-053659",-122.162626,37.795587,7575,16,3
7576,"13F-0728","10/19/2013",33,927,"13-053655",-122.182792,37.754319,7576,22,4
7577,"13F-0719","10/21/2013",7,180,"13-053864",-122.281794,37.825597,7577,22,4
7578,"13F-0718","10/22/2013",14,49,"13-054015",-122.25509,37.813016,7578,22,4
7579,"13F-0722","10/22/2013",21,1105,"13-054192",-122.2324829,37.7865945,7579,22,4
7579,"13F-0722","10/22/2013",21,1105,"13-054192",-122.2324829,37.7865945,7579,22,4
7580,"13F-0723","10/23/2013",22,43,"13-054208",-122.2096535,37.7987259,7580,22,4
7580,"13F-0723","10/23/2013",22,43,"13-054208",-122.2096535,37.7987259,7580,22,4
7581,"13F-0717","10/23/2013",18,338,"13-043627",-122.236605,37.79504,7581,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,"0000",5
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
7582,"13F-0720","10/23/2013",2,374,"13-054272",-122.286024,37.807436,7582,22,4
